source,target,relation,subject,weight
N02430,N01785,is_a,计算机网络,0.479
N01771,N02154,depends_on,计算机网络,0.537
N01816,N01975,compared_with,计算机网络,0.779
N02418,N02303,evaluates,计算机网络,0.855
N01913,N02383,compared_with,计算机网络,0.603
N02054,N01828,implemented_by,计算机网络,0.837
N02100,N02331,compared_with,计算机网络,0.787
N01739,N01683,evaluates,计算机网络,0.633
N01695,N02003,depends_on,计算机网络,0.883
N02039,N02197,implemented_by,计算机网络,0.549
N02387,N02246,uses,计算机网络,0.698
N01753,N02356,uses,计算机网络,0.625
N01797,N01828,compared_with,计算机网络,0.569
N02266,N02037,depends_on,计算机网络,0.446
N01805,N01758,implemented_by,计算机网络,0.692
N02121,N01952,part_of,计算机网络,0.536
N02064,N01814,depends_on,计算机网络,0.493
N01976,N01954,optimized_by,计算机网络,0.736
N01768,N02306,compared_with,计算机网络,0.896
N01698,N02428,compared_with,计算机网络,0.51
N01626,N01686,optimized_by,计算机网络,0.491
N01639,N01648,uses,计算机网络,0.667
N02303,N02182,uses,计算机网络,0.891
N02037,N01742,depends_on,计算机网络,0.689
N02318,N02354,optimized_by,计算机网络,0.483
N01769,N01780,compared_with,计算机网络,0.415
N02164,N02109,uses,计算机网络,0.762
N01875,N02203,implemented_by,计算机网络,0.782
N02323,N02432,part_of,计算机网络,0.542
N02422,N01674,depends_on,计算机网络,0.909
N02355,N01833,optimized_by,计算机网络,0.693
N02124,N02040,part_of,计算机网络,0.749
N01829,N02369,optimized_by,计算机网络,0.69
N02279,N02394,optimized_by,计算机网络,0.467
N01700,N02217,evaluates,计算机网络,0.495
N01868,N01829,evaluates,计算机网络,0.74
N02291,N02117,depends_on,计算机网络,0.647
N02319,N02344,is_a,计算机网络,0.788
N02001,N02379,evaluates,计算机网络,0.463
N02349,N01722,compared_with,计算机网络,0.42
N01724,N01873,evaluates,计算机网络,0.501
N01738,N02154,compared_with,计算机网络,0.482
N02229,N01757,implemented_by,计算机网络,0.766
N02140,N01744,part_of,计算机网络,0.84
N01916,N02124,is_a,计算机网络,0.517
N02038,N02400,uses,计算机网络,0.978
N01960,N02258,compared_with,计算机网络,0.595
N02057,N01980,depends_on,计算机网络,0.73
N02070,N01808,implemented_by,计算机网络,0.708
N01904,N01784,depends_on,计算机网络,0.751
N02236,N02049,implemented_by,计算机网络,0.758
N02101,N01828,implemented_by,计算机网络,0.931
N02322,N02375,uses,计算机网络,0.607
N01986,N02236,part_of,计算机网络,0.717
N01946,N02124,uses,计算机网络,0.437
N02190,N01975,implemented_by,计算机网络,0.71
N02262,N01792,optimized_by,计算机网络,0.47
N02173,N01764,uses,计算机网络,0.95
N02190,N01838,compared_with,计算机网络,0.955
N02001,N02344,compared_with,计算机网络,0.977
N02066,N02314,part_of,计算机网络,0.909
N02237,N01807,evaluates,计算机网络,0.562
N02332,N02087,compared_with,计算机网络,0.865
N01940,N02327,compared_with,计算机网络,0.47
N02296,N02085,evaluates,计算机网络,0.716
N01645,N02413,optimized_by,计算机网络,0.965
N02057,N02253,compared_with,计算机网络,0.728
N01718,N01859,implemented_by,计算机网络,0.82
N02230,N02377,compared_with,计算机网络,0.734
N02347,N01806,compared_with,计算机网络,0.706
N01656,N01741,implemented_by,计算机网络,0.829
N01936,N01879,is_a,计算机网络,0.456
N02062,N01901,compared_with,计算机网络,0.746
N02187,N01660,uses,计算机网络,0.401
N01735,N01795,depends_on,计算机网络,0.66
N02144,N02260,is_a,计算机网络,0.864
N02069,N01869,is_a,计算机网络,0.886
N02127,N02122,uses,计算机网络,0.979
N02199,N01809,uses,计算机网络,0.433
N01982,N02209,compared_with,计算机网络,0.854
N01954,N01912,implemented_by,计算机网络,0.875
N02250,N02397,part_of,计算机网络,0.828
N01998,N01885,uses,计算机网络,0.654
N02401,N01708,evaluates,计算机网络,0.88
N01883,N02228,part_of,计算机网络,0.909
N01852,N02279,evaluates,计算机网络,0.436
N02157,N01688,compared_with,计算机网络,0.903
N01932,N02036,depends_on,计算机网络,0.488
N02383,N01835,evaluates,计算机网络,0.466
N01737,N02170,is_a,计算机网络,0.422
N02151,N01877,compared_with,计算机网络,0.956
N02334,N01910,uses,计算机网络,0.819
N02207,N01978,optimized_by,计算机网络,0.531
N02258,N02206,compared_with,计算机网络,0.746
N02038,N02094,part_of,计算机网络,0.67
N01685,N02378,implemented_by,计算机网络,0.588
N01994,N01631,part_of,计算机网络,0.455
N02093,N02069,is_a,计算机网络,0.673
N02007,N01778,uses,计算机网络,0.663
N01685,N01818,evaluates,计算机网络,0.571
N02186,N01856,compared_with,计算机网络,0.537
N02115,N01913,part_of,计算机网络,0.874
N02406,N01912,optimized_by,计算机网络,0.571
N01792,N02062,is_a,计算机网络,0.926
N02340,N02330,part_of,计算机网络,0.622
N01903,N02043,evaluates,计算机网络,0.787
N02049,N01736,implemented_by,计算机网络,0.534
N01818,N01689,implemented_by,计算机网络,0.55
N01744,N01924,depends_on,计算机网络,0.495
N02050,N01833,optimized_by,计算机网络,0.909
N01727,N02316,optimized_by,计算机网络,0.835
N02398,N01791,evaluates,计算机网络,0.576
N02424,N02052,evaluates,计算机网络,0.838
N01729,N02197,depends_on,计算机网络,0.443
N01816,N01815,part_of,计算机网络,0.659
N01752,N02307,compared_with,计算机网络,0.945
N01877,N02195,depends_on,计算机网络,0.878
N01963,N01936,part_of,计算机网络,0.785
N02276,N01706,compared_with,计算机网络,0.875
N02352,N01909,part_of,计算机网络,0.487
N02161,N02229,compared_with,计算机网络,0.849
N02082,N01801,uses,计算机网络,0.97
N01803,N02182,evaluates,计算机网络,0.691
N02299,N01993,optimized_by,计算机网络,0.628
N01678,N02056,implemented_by,计算机网络,0.43
N02158,N02414,compared_with,计算机网络,0.555
N01676,N01736,implemented_by,计算机网络,0.978
N01842,N01676,depends_on,计算机网络,0.694
N01678,N01807,optimized_by,计算机网络,0.514
N01703,N01731,compared_with,计算机网络,0.761
N01799,N02083,is_a,计算机网络,0.466
N02144,N02234,uses,计算机网络,0.655
N01999,N02401,uses,计算机网络,0.845
N02079,N02340,implemented_by,计算机网络,0.629
N01803,N02403,is_a,计算机网络,0.594
N02054,N01819,is_a,计算机网络,0.481
N02189,N01814,optimized_by,计算机网络,0.861
N02131,N02054,evaluates,计算机网络,0.657
N01796,N01862,optimized_by,计算机网络,0.768
N02049,N02048,depends_on,计算机网络,0.956
N02421,N02149,optimized_by,计算机网络,0.51
N01878,N01745,evaluates,计算机网络,0.722
N02116,N01701,part_of,计算机网络,0.617
N02001,N01874,is_a,计算机网络,0.449
N02104,N01973,implemented_by,计算机网络,0.811
N02030,N01712,compared_with,计算机网络,0.639
N01812,N01905,uses,计算机网络,0.464
N01909,N01995,depends_on,计算机网络,0.448
N02234,N01700,part_of,计算机网络,0.753
N02080,N01627,part_of,计算机网络,0.678
N01875,N02212,depends_on,计算机网络,0.738
N01841,N02325,evaluates,计算机网络,0.78
N01734,N02361,compared_with,计算机网络,0.899
N02417,N02090,depends_on,计算机网络,0.534
N01850,N01696,evaluates,计算机网络,0.98
N03021,N02830,part_of,计算机组成原理,0.836
N02440,N02676,uses,计算机组成原理,0.764
N02474,N02623,uses,计算机组成原理,0.794
N02783,N03204,part_of,计算机组成原理,0.81
N03114,N03122,compared_with,计算机组成原理,0.623
N03228,N02452,uses,计算机组成原理,0.754
N03131,N02694,uses,计算机组成原理,0.867
N02471,N02903,is_a,计算机组成原理,0.591
N02951,N03179,depends_on,计算机组成原理,0.847
N02976,N02525,is_a,计算机组成原理,0.701
N02649,N02487,depends_on,计算机组成原理,0.837
N02873,N03176,evaluates,计算机组成原理,0.749
N03201,N02648,depends_on,计算机组成原理,0.593
N02447,N02729,part_of,计算机组成原理,0.951
N02936,N03035,uses,计算机组成原理,0.963
N02507,N02835,uses,计算机组成原理,0.459
N02932,N02487,compared_with,计算机组成原理,0.528
N02896,N02609,part_of,计算机组成原理,0.668
N02629,N03185,is_a,计算机组成原理,0.541
N02758,N02924,evaluates,计算机组成原理,0.753
N03149,N02838,optimized_by,计算机组成原理,0.93
N02636,N02977,evaluates,计算机组成原理,0.942
N02974,N02474,evaluates,计算机组成原理,0.712
N02884,N02453,depends_on,计算机组成原理,0.774
N03240,N02476,optimized_by,计算机组成原理,0.624
N03232,N02757,part_of,计算机组成原理,0.709
N03187,N03219,depends_on,计算机组成原理,0.525
N02722,N02459,compared_with,计算机组成原理,0.817
N02853,N02439,evaluates,计算机组成原理,0.428
N03180,N02952,part_of,计算机组成原理,0.558
N02674,N02555,compared_with,计算机组成原理,0.539
N03202,N02767,optimized_by,计算机组成原理,0.712
N02888,N02874,is_a,计算机组成原理,0.842
N02753,N03156,uses,计算机组成原理,0.554
N02855,N02877,optimized_by,计算机组成原理,0.626
N02669,N03120,depends_on,计算机组成原理,0.538
N03129,N02904,part_of,计算机组成原理,0.84
N02986,N02506,is_a,计算机组成原理,0.638
N02720,N02638,optimized_by,计算机组成原理,0.726
N02867,N03050,uses,计算机组成原理,0.625
N02483,N02620,optimized_by,计算机组成原理,0.62
N03063,N03212,part_of,计算机组成原理,0.743
N02622,N03174,depends_on,计算机组成原理,0.838
N02988,N03240,is_a,计算机组成原理,0.744
N02591,N02962,optimized_by,计算机组成原理,0.657
N03215,N03107,is_a,计算机组成原理,0.643
N02480,N02670,evaluates,计算机组成原理,0.891
N03144,N03225,implemented_by,计算机组成原理,0.667
N02571,N02522,depends_on,计算机组成原理,0.652
N02893,N02788,optimized_by,计算机组成原理,0.677
N02755,N02523,implemented_by,计算机组成原理,0.785
N02989,N02780,uses,计算机组成原理,0.784
N02995,N02898,is_a,计算机组成原理,0.714
N02756,N02891,is_a,计算机组成原理,0.785
N02739,N02442,optimized_by,计算机组成原理,0.978
N02938,N02650,implemented_by,计算机组成原理,0.837
N02745,N02780,uses,计算机组成原理,0.646
N02658,N03202,is_a,计算机组成原理,0.729
N03178,N02641,is_a,计算机组成原理,0.751
N03003,N02464,optimized_by,计算机组成原理,0.576
N03224,N02587,optimized_by,计算机组成原理,0.899
N02491,N02554,depends_on,计算机组成原理,0.62
N03241,N02905,part_of,计算机组成原理,0.74
N03242,N03077,is_a,计算机组成原理,0.419
N02539,N02889,optimized_by,计算机组成原理,0.516
N02764,N03148,evaluates,计算机组成原理,0.871
N02794,N03017,depends_on,计算机组成原理,0.467
N02609,N02616,compared_with,计算机组成原理,0.593
N02855,N02548,is_a,计算机组成原理,0.602
N02551,N02864,compared_with,计算机组成原理,0.969
N02496,N02452,is_a,计算机组成原理,0.73
N02436,N02914,implemented_by,计算机组成原理,0.578
N02669,N02596,depends_on,计算机组成原理,0.662
N03076,N02494,optimized_by,计算机组成原理,0.686
N02676,N02912,evaluates,计算机组成原理,0.932
N02728,N02881,part_of,计算机组成原理,0.86
N02956,N02479,implemented_by,计算机组成原理,0.606
N02859,N02679,evaluates,计算机组成原理,0.914
N03154,N03037,part_of,计算机组成原理,0.667
N03078,N02469,is_a,计算机组成原理,0.91
N02676,N02831,is_a,计算机组成原理,0.585
N02495,N03140,compared_with,计算机组成原理,0.978
N02990,N02492,uses,计算机组成原理,0.784
N03057,N03233,part_of,计算机组成原理,0.832
N02916,N03112,evaluates,计算机组成原理,0.605
N02834,N03183,optimized_by,计算机组成原理,0.691
N02704,N02841,implemented_by,计算机组成原理,0.418
N02503,N02691,part_of,计算机组成原理,0.764
N02628,N02994,part_of,计算机组成原理,0.945
N03163,N02448,optimized_by,计算机组成原理,0.656
N02827,N02729,is_a,计算机组成原理,0.49
N02764,N02692,optimized_by,计算机组成原理,0.917
N02485,N03046,depends_on,计算机组成原理,0.437
N03031,N02486,depends_on,计算机组成原理,0.407
N03228,N03133,is_a,计算机组成原理,0.456
N02559,N02739,compared_with,计算机组成原理,0.576
N03213,N03078,part_of,计算机组成原理,0.567
N02931,N02617,uses,计算机组成原理,0.491
N02945,N02689,depends_on,计算机组成原理,0.449
N02831,N02788,uses,计算机组成原理,0.863
N02736,N02513,part_of,计算机组成原理,0.858
N03097,N02560,is_a,计算机组成原理,0.542
N02585,N03158,part_of,计算机组成原理,0.618
N03010,N03138,optimized_by,计算机组成原理,0.925
N02647,N03138,part_of,计算机组成原理,0.577
N02919,N03110,evaluates,计算机组成原理,0.774
N03142,N02808,implemented_by,计算机组成原理,0.846
N02536,N03193,depends_on,计算机组成原理,0.78
N03062,N03169,optimized_by,计算机组成原理,0.96
N02852,N02769,depends_on,计算机组成原理,0.529
N02624,N02931,uses,计算机组成原理,0.629
N03099,N02474,implemented_by,计算机组成原理,0.808
N02937,N02782,compared_with,计算机组成原理,0.728
N03041,N02775,part_of,计算机组成原理,0.925
N02947,N03168,optimized_by,计算机组成原理,0.961
N03224,N03142,uses,计算机组成原理,0.482
N03121,N03138,optimized_by,计算机组成原理,0.668
N02858,N02626,optimized_by,计算机组成原理,0.481
N02966,N03062,uses,计算机组成原理,0.754
N03123,N02715,depends_on,计算机组成原理,0.585
N02550,N02561,is_a,计算机组成原理,0.969
N03089,N03134,uses,计算机组成原理,0.503
N02726,N02646,evaluates,计算机组成原理,0.868
N03177,N02791,uses,计算机组成原理,0.732
N02544,N02510,optimized_by,计算机组成原理,0.755
N03170,N02580,part_of,计算机组成原理,0.876
N03241,N03145,uses,计算机组成原理,0.971
N02651,N02739,is_a,计算机组成原理,0.756
N02482,N02737,implemented_by,计算机组成原理,0.485
N02514,N02969,implemented_by,计算机组成原理,0.53
N03024,N03145,optimized_by,计算机组成原理,0.412
N02839,N02878,implemented_by,计算机组成原理,0.638
N02916,N02796,uses,计算机组成原理,0.674
N03131,N02517,optimized_by,计算机组成原理,0.646
N02975,N03132,implemented_by,计算机组成原理,0.707
N02671,N03058,implemented_by,计算机组成原理,0.508
N03074,N02875,implemented_by,计算机组成原理,0.556
N03191,N02916,part_of,计算机组成原理,0.451
N03075,N02615,part_of,计算机组成原理,0.674
N03053,N03009,implemented_by,计算机组成原理,0.435
N02790,N02965,implemented_by,计算机组成原理,0.8
N02587,N02543,compared_with,计算机组成原理,0.718
N02468,N03175,implemented_by,计算机组成原理,0.828
N03150,N02691,evaluates,计算机组成原理,0.545
N02950,N03175,optimized_by,计算机组成原理,0.559
N02642,N03173,depends_on,计算机组成原理,0.663
N02489,N02893,part_of,计算机组成原理,0.951
N02562,N02585,compared_with,计算机组成原理,0.435
N02777,N02599,is_a,计算机组成原理,0.85
N03124,N02715,implemented_by,计算机组成原理,0.866
N03107,N02887,implemented_by,计算机组成原理,0.608
N02657,N03116,part_of,计算机组成原理,0.811
N03055,N02770,depends_on,计算机组成原理,0.479
N02519,N02999,implemented_by,计算机组成原理,0.945
N02864,N03038,optimized_by,计算机组成原理,0.968
N02905,N03130,depends_on,计算机组成原理,0.422
N03159,N02817,uses,计算机组成原理,0.542
N02503,N02955,compared_with,计算机组成原理,0.55
N03066,N02912,is_a,计算机组成原理,0.755
N03177,N02453,implemented_by,计算机组成原理,0.417
N03213,N02763,is_a,计算机组成原理,0.62
N02904,N02805,uses,计算机组成原理,0.476
N03047,N02629,part_of,计算机组成原理,0.501
N02795,N02612,compared_with,计算机组成原理,0.606
N03184,N03060,depends_on,计算机组成原理,0.695
N02997,N02862,compared_with,计算机组成原理,0.699
N02891,N02587,evaluates,计算机组成原理,0.56
N02833,N02557,depends_on,计算机组成原理,0.737
N02948,N02689,depends_on,计算机组成原理,0.877
N02799,N03214,evaluates,计算机组成原理,0.462
N02677,N02671,evaluates,计算机组成原理,0.932
N02999,N03115,part_of,计算机组成原理,0.585
N03152,N02524,implemented_by,计算机组成原理,0.867
N02727,N02595,is_a,计算机组成原理,0.566
N02639,N02604,evaluates,计算机组成原理,0.803
N03050,N03086,compared_with,计算机组成原理,0.674
N02624,N02769,depends_on,计算机组成原理,0.443
N02503,N02592,depends_on,计算机组成原理,0.747
N02994,N03058,implemented_by,计算机组成原理,0.444
N02502,N02941,implemented_by,计算机组成原理,0.567
N02809,N02726,optimized_by,计算机组成原理,0.413
N02618,N03048,uses,计算机组成原理,0.568
N02820,N02660,is_a,计算机组成原理,0.7
N02717,N03026,implemented_by,计算机组成原理,0.918
N03126,N02866,is_a,计算机组成原理,0.497
N03149,N02478,depends_on,计算机组成原理,0.874
N02563,N02932,compared_with,计算机组成原理,0.7
N02781,N02757,part_of,计算机组成原理,0.673
N02754,N02705,evaluates,计算机组成原理,0.544
